DELIVERY_UUID,DELIV_CREATED_AT_EDT,DELIV_STORE_NAME,DELIV_SUBMARKET,DELIV_DASHER_ID,DELIV_D2R,DELIV_IS_20_MIN_LATE,DELIV_CLAT,WAS_CANCELLED,DELIV_MISSING_INCORRECT_REPORT_BINARY,n_items_requested,n_missing,n_subbed,n_found,order_value,avg_item_price,n_categories,has_alcohol,has_perishable,missing_rate,sub_rate,unfulfilled_rate,plain_missing_rate,hour,dow,is_weekend,daypart,STORE_GRP,dasher_assigned,cluster_id
38c6b444-851f-4a85-bd08-ed99bd020544,2022-10-02 13:06:42.912,DashMart1,Cincinnati,18773022.0,3.1,0,6.283333,0,0,4,0,0,4,11.260000000000002,2.8150000000000004,2,0,0,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d18773022
1578b9de-fd62-436d-ad9f-0309bd75ad7e,2022-10-02 13:06:50.688,DashMart1,Cincinnati,1177669.0,2.183333,0,2.1,0,0,2,0,0,2,11.280000000000001,5.640000000000001,2,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d1177669
a2cef147-9a30-4365-95b6-567f4089b61b,2022-10-02 13:06:59.328,DashMart1,Cincinnati,8197878.0,0.05,0,0.1,0,0,3,0,0,3,17.67,5.890000000000001,3,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d8197878
67531b18-e0c2-46aa-a047-407c72126846,2022-10-02 13:12:25.056,DashMart1,Cincinnati,9351910.0,3.266667,1,15.85,0,0,6,2,0,4,27.64,4.6066666666666665,3,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,13,Sunday,True,Midday(11-14),DashMart1,1,d9351910
d26958eb-dca3-402d-8338-1fee8055985c,2022-10-02 13:16:50.304,DashMart1,Cincinnati,1017211.0,2.816667,0,0.066667,0,0,6,0,0,6,29.34,4.89,4,0,0,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d1017211
4af089f1-b3b3-4779-beb9-d9bbca4bcb1c,2022-10-02 13:19:11.136,Grocery1,Cincinnati,9753385.0,4.466667,0,0.183333,0,0,3,1,1,2,14.850000000000001,4.95,3,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d9753385
90b39504-c641-49f4-a2c8-cc6aca15797a,2022-10-02 13:21:26.784,Grocery1,Cincinnati,1738388.0,2.766667,0,0.233333,0,0,6,0,0,6,28.0,4.666666666666667,4,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d1738388
4d599b81-63e5-4796-a9c6-db6d6b7d4966,2022-10-02 13:23:25.152,DashMart1,Cincinnati,2719643.0,2.266667,0,0.133333,0,0,6,0,0,6,56.540000000000006,9.423333333333334,5,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d2719643
13be7a62-0ffc-4d16-9d4a-11e8ab68b2d1,2022-10-02 13:25:24.384,Grocery1,Cincinnati,17892585.0,2.4,0,0.583333,0,0,11,4,3,7,45.1,4.1000000000000005,5,0,1,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.09090909090909094,13,Sunday,True,Midday(11-14),Grocery1,1,d17892585
1bd8190a-7947-4b9e-8763-350ca79d1732,2022-10-02 13:25:45.984,Grocery1,Cincinnati,20151642.0,7.966667,0,1.533333,0,0,5,0,0,5,15.0,3.0,3,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d20151642
d2f665e7-a364-4384-9f54-63492878a531,2022-10-02 13:29:54.816,Grocery2,Cincinnati,14876348.0,5.516667,0,0.166667,0,0,4,0,0,4,29.8,7.45,3,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery2/3,1,d14876348
e9c95de1-cb6f-4eb5-9125-f849f20e1646,2022-10-02 13:31:39.360,Grocery1,Cincinnati,3707243.0,5.15,1,0.866667,0,0,15,4,2,11,58.9,3.9266666666666667,4,0,1,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.13333333333333333,13,Sunday,True,Midday(11-14),Grocery1,1,d3707243
903829b8-7f32-43c9-b565-4d7a06f34afd,2022-10-02 13:31:40.224,Grocery1,Cincinnati,11612157.0,3.916667,0,4.866667,0,0,1,1,1,0,4.6,4.6,1,0,0,1.0,1.0,1.0,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d11612157
8bd5764c-ff37-44ba-a11d-27113e08a35f,2022-10-02 13:32:20.832,DashMart1,Cincinnati,8841279.0,0.45,0,12.0,0,0,1,0,0,1,15.99,15.99,1,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d8841279
2e08cce1-fbcd-4bf3-9611-4f03bdca0e7a,2022-10-02 13:33:34.272,DashMart1,Cincinnati,8841279.0,0.45,0,11.983333,0,0,4,0,0,4,20.26,5.065,4,0,0,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),DashMart1,1,d8841279
2e2d461f-d713-4219-8399-f6e2dbb32146,2022-10-02 13:39:10.368,Grocery1,Cincinnati,12423378.0,3.8,0,0.666667,0,1,6,0,0,6,27.65,4.608333333333333,4,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d12423378
fc99c740-2d26-4a0a-a57a-6399a2a5fd52,2022-10-02 13:39:45.792,Grocery1,Cincinnati,5356260.0,3.633333,0,0.15,0,0,11,1,0,10,52.55,4.777272727272727,5,0,1,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,13,Sunday,True,Midday(11-14),Grocery1,1,d5356260
6f6d5027-a5e9-4625-8f11-bfb85325b535,2022-10-02 13:43:09.696,Grocery1,Cincinnati,5241341.0,5.883333,0,16.6,0,0,2,0,0,2,13.85,6.925,2,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d5241341
56e8642a-0af0-440a-8cd6-493acaace28d,2022-10-02 13:44:17.952,Grocery2,Cincinnati,1598855.0,8.5,0,0.183333,0,0,5,0,0,5,63.6,12.72,3,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery2/3,1,d1598855
f27b609b-c5f7-4d19-9b37-f209a213b71e,2022-10-02 13:45:16.704,Grocery1,Cincinnati,11612157.0,1.8,0,13.016667,0,0,9,0,0,9,37.2,4.133333333333334,4,0,1,0.0,0.0,0.0,0.0,13,Sunday,True,Midday(11-14),Grocery1,1,d11612157
08a15903-8789-4f9a-bc77-15e0276ecdc3,2022-10-02 14:01:31.296,DashMart1,Cincinnati,10910871.0,0.766667,0,0.2,0,0,3,0,0,3,11.97,3.99,3,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d10910871
2203c1ff-24bc-4d75-942c-256b1c0deca8,2022-10-02 14:02:43.008,DashMart1,Cincinnati,7001960.0,4.483333,0,2.416667,0,0,5,0,0,5,27.65,5.529999999999999,4,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d7001960
e881fdc1-559d-4cdc-b8d8-f0d5c6997d58,2022-10-02 14:11:48.192,Grocery2,Cincinnati,6619837.0,1.266667,0,0.133333,0,0,14,2,1,12,50.65,3.617857142857143,5,0,1,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,14,Sunday,True,Midday(11-14),Grocery2/3,1,d6619837
0843aad1-f5ea-4c36-a7f6-63707c69cc4e,2022-10-02 14:12:34.848,Grocery1,Cincinnati,14873072.0,5.216667,1,11.233333,0,0,12,3,1,9,73.45,6.120833333333334,4,0,0,0.25,0.08333333333333333,0.25,0.16666666666666669,14,Sunday,True,Midday(11-14),Grocery1,1,d14873072
40154a0e-1426-43d6-8754-5869d69a91ac,2022-10-02 14:14:41.856,DashMart1,Cincinnati,10124801.0,7.65,0,22.6,0,0,3,0,0,3,19.97,6.656666666666666,2,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d10124801
75c752d3-ac1c-4bfb-bbe6-2f45855e1256,2022-10-02 14:16:07.392,DashMart1,Cincinnati,9484649.0,1.233333,0,14.816667,0,0,5,0,0,5,39.45,7.890000000000001,4,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d9484649
f2e6b41d-83db-4d4d-bb98-12e3d97fbf19,2022-10-02 14:17:53.664,Grocery2,Cincinnati,18731851.0,4.55,0,0.5,0,0,22,4,4,18,62.35,2.834090909090909,5,0,1,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,14,Sunday,True,Midday(11-14),Grocery2/3,1,d18731851
939ad821-64db-42b7-bda4-c3e2d5445069,2022-10-02 14:18:17.856,Grocery2,Cincinnati,15140886.0,3.416667,0,14.766667,0,0,3,1,1,2,5.65,1.8833333333333335,3,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,14,Sunday,True,Midday(11-14),Grocery2/3,1,d15140886
563f5741-8b2d-4b26-a989-c429da9ee8b1,2022-10-02 14:21:31.392,Grocery1,Cincinnati,12200345.0,12.483333,0,5.283333,0,0,11,3,3,8,34.05,3.0954545454545452,3,0,0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,14,Sunday,True,Midday(11-14),Grocery1,1,d12200345
629c3a75-0f6f-4c09-a6d6-1645e58e2be5,2022-10-02 14:22:04.224,DashMart1,Cincinnati,18496001.0,0.266667,0,0.083333,0,0,3,0,0,3,8.57,2.856666666666667,2,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d18496001
2fed2ac2-1642-4870-af25-8d97ebac7c3b,2022-10-02 14:23:47.040,Grocery1,Cincinnati,16407673.0,7.416667,0,2.183333,0,0,4,1,1,3,29.2,7.3,3,0,1,0.25,0.25,0.25,0.0,14,Sunday,True,Midday(11-14),Grocery1,1,d16407673
46b14d6b-7749-40da-b237-50ecee1e47c8,2022-10-02 14:25:08.256,Grocery1,Cincinnati,11057453.0,9.883333,0,0.2,0,0,15,2,2,13,67.25,4.483333333333333,6,0,1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,14,Sunday,True,Midday(11-14),Grocery1,1,d11057453
63967a00-f45e-446b-a841-40c08b8d7868,2022-10-02 14:30:15.840,Grocery1,Cincinnati,5663586.0,5.183333,0,,0,0,29,2,1,27,146.85,5.063793103448275,8,0,1,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,14,Sunday,True,Midday(11-14),Grocery1,1,d5663586
10aca176-1675-43a5-8a59-9b58edcfb8ad,2022-10-02 14:31:54.336,DashMart1,Cincinnati,8162146.0,1.416667,0,0.25,0,0,1,0,0,1,2.99,2.99,1,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d8162146
83476395-4247-4bc3-bbc8-dc7686ccc701,2022-10-02 14:38:30.048,DashMart1,Cincinnati,19953813.0,4.45,0,2.633333,0,0,2,0,0,2,4.98,2.49,1,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d19953813
438d0ef5-fe2f-4b06-9ce3-d1f87f186459,2022-10-02 14:38:51.648,DashMart1,Cincinnati,19953813.0,4.45,0,2.633333,0,0,3,0,0,3,20.97,6.989999999999999,1,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d19953813
8f52c3b4-0f95-422c-94fc-0bc05520e801,2022-10-02 14:39:50.400,DashMart1,Cincinnati,12760221.0,2.3,0,3.466667,0,0,8,0,0,8,31.62,3.9525,5,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d12760221
bfa712c5-e16d-4ab2-9feb-0c628f9f59ce,2022-10-02 14:40:14.592,DashMart1,Cincinnati,910155.0,3.0,0,1.833333,0,0,2,0,0,2,13.48,6.74,2,0,0,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d910155
c7b96bed-2bd4-409e-9956-0dd293754fd6,2022-10-02 14:42:54.432,DashMart1,Cincinnati,828937.0,11.916667,0,2.933333,0,0,1,0,0,1,6.29,6.29,1,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d828937
4f371c6c-3138-4547-a5a3-90cacf8b729f,2022-10-02 14:43:14.304,Grocery2,Cincinnati,819128.0,7.816667,0,0.183333,0,0,5,0,0,5,29.6,5.92,3,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),Grocery2/3,1,d819128
7594e309-89fe-4302-bda1-e3a242d8c156,2022-10-02 14:47:53.376,DashMart1,Cincinnati,6347931.0,7.016667,0,0.466667,0,0,3,0,0,3,15.97,5.323333333333333,2,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d6347931
40d83e50-a420-4858-9043-bee2e6ad70bf,2022-10-02 14:49:10.272,Grocery1,Cincinnati,20557948.0,6.616667,0,8.95,0,0,11,2,1,9,33.75,3.0681818181818183,5,0,1,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,14,Sunday,True,Midday(11-14),Grocery1,1,d20557948
998a4353-f27b-4957-95cd-ab301311c98f,2022-10-02 14:52:30.720,DashMart1,Cincinnati,15669120.0,0.016667,0,0.133333,0,1,7,0,0,7,28.33,4.047142857142857,5,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d15669120
c4fd7840-b3a4-4bfe-b42f-c8139c37e584,2022-10-02 14:53:38.112,DashMart1,Cincinnati,14827828.0,2.933333,0,0.3,0,0,5,0,0,5,34.05,6.81,3,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d14827828
40bf5345-d427-4118-8505-613d57c0cea8,2022-10-02 14:54:27.360,DashMart1,Cincinnati,14827828.0,2.383333,0,0.183333,0,0,4,0,0,4,22.96,5.74,4,0,1,0.0,0.0,0.0,0.0,14,Sunday,True,Midday(11-14),DashMart1,1,d14827828
9fbef851-59db-4056-9358-69b613796017,2022-10-02 14:55:25.248,Grocery2,Cincinnati,2013187.0,4.733333,0,0.183333,0,0,12,1,1,11,38.8,3.233333333333333,6,0,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,14,Sunday,True,Midday(11-14),Grocery2/3,1,d2013187
da273c83-aa64-44f6-9261-456ad55bf285,2022-10-02 14:55:39.072,Grocery1,Cincinnati,1260250.0,5.816667,0,1.9,0,0,5,1,0,4,38.45,7.69,5,0,1,0.2,0.0,0.2,0.2,14,Sunday,True,Midday(11-14),Grocery1,1,d1260250
92d26b13-d98c-4c5a-9491-7fd783e50e56,2022-10-02 15:02:17.376,DashMart1,Cincinnati,11397039.0,1.7,0,5.466667,0,0,1,0,0,1,3.29,3.29,1,0,0,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d11397039
279193d8-1e6b-43fc-a869-9cce62c11fd5,2022-10-02 15:03:48.960,DashMart1,Cincinnati,10910871.0,0.033333,0,3.516667,0,0,3,0,0,3,9.370000000000001,3.1233333333333335,1,0,0,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d10910871
78024c9c-e8c4-40c2-b3d1-3ec4df6669b7,2022-10-02 15:04:03.648,Grocery1,Cincinnati,18703724.0,2.116667,0,0.166667,0,0,5,1,1,4,21.65,4.33,4,0,1,0.2,0.2,0.2,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d18703724
6b9724f2-37a3-45f4-a40a-636abbbb9a78,2022-10-02 15:06:32.256,DashMart1,Cincinnati,21699015.0,3.566667,0,3.4,0,0,3,0,0,3,16.07,5.3566666666666665,3,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d21699015
8fa68e97-7f3d-4729-a33a-d6d8080ac2de,2022-10-02 15:11:13.920,DashMart1,Cincinnati,13991988.0,2.566667,0,6.9,0,0,3,0,0,3,14.47,4.823333333333333,3,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d13991988
3a0a4aad-b7c9-4ca8-9b13-5207b5ded0bf,2022-10-02 15:14:12.768,DashMart1,Cincinnati,1199119.0,6.016667,0,4.55,0,0,1,0,0,1,5.69,5.69,1,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d1199119
51da3aba-dcb7-4986-a6b1-eb74febe26f7,2022-10-02 15:16:29.280,DashMart1,Cincinnati,14262803.0,4.616667,0,0.516667,0,0,11,0,0,11,56.29,5.117272727272727,4,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d14262803
f56b649c-a11a-4294-9472-68bc9cbadd95,2022-10-02 15:17:10.752,DashMart1,Cincinnati,13080713.0,0.8,0,5.633333,0,0,4,0,0,4,11.26,2.815,1,0,0,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d13080713
4090003d-96e5-44b3-a90f-50150bfa08f0,2022-10-02 15:17:38.400,Grocery1,Cincinnati,18002956.0,0.3,0,0.633333,0,0,8,0,0,8,35.4,4.425,5,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d18002956
388cd657-f1c9-40ad-9932-16dea3bf87fb,2022-10-02 15:18:32.832,DashMart1,Cincinnati,10703068.0,1.633333,0,1.616667,0,0,6,0,0,6,27.740000000000002,4.623333333333334,3,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d10703068
95a680a7-ef44-4f90-b937-a4b55a7b7287,2022-10-02 15:21:52.416,Grocery1,Cincinnati,12200345.0,3.366667,1,15.166667,0,0,6,1,0,5,34.25,5.708333333333333,3,0,1,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,15,Sunday,True,Afternoon(15-17),Grocery1,1,d12200345
5bb569e6-c346-489d-a7cc-aee495200378,2022-10-02 15:22:20.928,DashMart1,Cincinnati,13080713.0,0.8,0,2.633333,0,0,2,0,0,2,12.98,6.49,2,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d13080713
6cebbed9-a526-4959-8744-00e6d81bfe07,2022-10-02 15:23:34.368,DashMart1,Cincinnati,20421776.0,2.666667,0,0.433333,0,0,2,0,0,2,12.18,6.09,1,0,0,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d20421776
b94f368d-080f-41bb-a1b9-554b506b7dcd,2022-10-02 15:24:00.288,Grocery1,Cincinnati,18619372.0,6.783333,0,1.433333,0,0,7,1,1,6,29.35,4.192857142857143,5,0,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d18619372
31ef41b9-ecc0-4782-8090-0181231bd3f3,2022-10-02 15:24:55.584,Grocery1,Cincinnati,4161728.0,2.066667,0,1.15,0,0,19,2,2,17,82.6,4.347368421052631,5,0,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d4161728
08e03f25-3271-46c1-9311-a744032743b8,2022-10-02 15:30:42.912,Grocery2,Cincinnati,2701093.0,4.7,0,0.166667,0,0,3,1,1,2,12.850000000000001,4.283333333333334,2,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,15,Sunday,True,Afternoon(15-17),Grocery2/3,1,d2701093
485542d8-1d71-492b-b3a5-340715c636a4,2022-10-02 15:36:23.328,Grocery1,Cincinnati,2953064.0,1.0,0,3.216667,0,0,1,0,0,1,5.3,5.3,1,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d2953064
3cdea459-50c2-468d-979d-f3c6b050ad14,2022-10-02 15:37:20.352,DashMart1,Cincinnati,13080713.0,3.016667,0,4.183333,0,0,2,0,0,2,10.08,5.04,1,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d13080713
6a1bfe7f-ab25-4d54-9b72-097c1ab6f0ef,2022-10-02 15:37:49.728,Grocery1,Cincinnati,1738388.0,8.133333,0,3.7,0,0,8,2,1,6,22.3,2.7875,6,0,1,0.25,0.125,0.25,0.125,15,Sunday,True,Afternoon(15-17),Grocery1,1,d1738388
4441813d-4b73-4d21-a29c-34211267454f,2022-10-02 15:39:02.304,Grocery1,Cincinnati,20466671.0,4.65,0,2.45,0,0,6,2,2,4,35.8,5.966666666666666,5,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d20466671
dc87c0b9-a5c9-4b78-88d6-23c17c204966,2022-10-02 15:46:47.136,DashMart1,Cincinnati,9254445.0,8.216667,1,0.283333,0,0,7,0,0,7,24.13,3.447142857142857,1,0,0,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d9254445
36140701-4a61-41a0-8c6d-8f508a8a9ffd,2022-10-02 15:47:37.248,DashMart1,Cincinnati,10935880.0,2.083333,1,0.116667,0,0,5,0,0,5,20.55,4.11,4,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),DashMart1,1,d10935880
20bbddeb-d2b9-49de-8866-b725f8d6dba2,2022-10-02 15:48:55.872,Grocery1,Cincinnati,1260250.0,2.533333,0,1.0,0,0,6,0,0,6,23.8,3.966666666666667,4,0,1,0.0,0.0,0.0,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d1260250
a33333b1-01bb-4dff-9a85-820e9efd5de4,2022-10-02 15:52:04.224,Grocery1,Cincinnati,2877610.0,3.3,0,1.066667,0,0,2,1,1,1,9.45,4.725,2,0,1,0.5,0.5,0.5,0.0,15,Sunday,True,Afternoon(15-17),Grocery1,1,d2877610
26d17a02-1232-4440-9bab-4db840828f98,2022-10-02 15:53:32.352,Grocery3,Cincinnati,8928667.0,2.933333,0,8.983333,0,0,4,1,1,3,9.35,2.3375,2,0,1,0.25,0.25,0.25,0.0,15,Sunday,True,Afternoon(15-17),Grocery2/3,1,d8928667
d29a4c4b-c037-4f89-9811-b3a79cac27c5,2022-10-02 15:56:25.152,Grocery2,Cincinnati,15140886.0,4.966667,0,1.8,0,0,9,2,1,7,41.2,4.577777777777778,4,0,1,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,15,Sunday,True,Afternoon(15-17),Grocery2/3,1,d15140886
9b4c62e7-da04-43d9-b130-dd4f7cb2c1c7,2022-10-02 15:57:46.368,Grocery1,Cincinnati,16407673.0,6.666667,1,3.4,0,0,18,3,1,15,83.15,4.6194444444444445,8,0,1,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.1111111111111111,15,Sunday,True,Afternoon(15-17),Grocery1,1,d16407673
a72c6145-cffb-4a2e-b575-c7b29b9e4e74,2022-10-02 16:00:21.888,Grocery1,Cincinnati,14873072.0,7.616667,0,28.366667,0,0,8,0,0,8,16.75,2.09375,3,0,1,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),Grocery1,1,d14873072
b0915b4c-28ba-4839-a9e3-8354ae6c39b8,2022-10-02 16:00:39.168,DashMart1,Cincinnati,20074316.0,6.366667,0,0.45,0,0,2,0,0,2,12.280000000000001,6.140000000000001,2,0,1,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),DashMart1,1,d20074316
87f91721-e979-49e6-bd43-ab3704cbce28,2022-10-02 16:07:28.704,Grocery1,Cincinnati,5456278.0,6.466667,0,0.183333,0,0,6,1,1,5,35.7,5.95,6,0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,16,Sunday,True,Afternoon(15-17),Grocery1,1,d5456278
b0a2d3b9-8213-4c48-bcfe-0905a8d1e50e,2022-10-02 16:09:40.032,Grocery1,Cincinnati,18002956.0,0.816667,0,2.116667,0,0,3,0,0,3,5.9,1.9666666666666668,1,0,0,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),Grocery1,1,d18002956
d8992ff4-bc10-44f2-9367-9725c3c41f31,2022-10-02 16:11:04.704,Grocery1,Cincinnati,17165709.0,3.633333,0,0.233333,0,0,3,0,0,3,13.45,4.483333333333333,2,0,1,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),Grocery1,1,d17165709
b862b94e-a020-4f8b-9e24-5bbc9927b215,2022-10-02 16:19:20.640,DashMart1,Cincinnati,8659786.0,3.333333,0,8.533333,0,0,5,0,0,5,14.25,2.85,3,0,0,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),DashMart1,1,d8659786
51291f3b-cf17-49ab-a501-9b73436ef516,2022-10-02 16:31:41.088,Grocery2,Cincinnati,22326038.0,7.9,0,7.983333,0,0,8,1,0,7,21.1,2.6375,5,0,1,0.125,0.0,0.125,0.125,16,Sunday,True,Afternoon(15-17),Grocery2/3,1,d22326038
4693a1e6-ec59-4c9c-af04-76873976be48,2022-10-02 16:33:10.080,Grocery1,Cincinnati,1334891.0,5.3,0,2.283333,0,0,5,2,1,3,19.049999999999997,3.8099999999999996,3,0,1,0.4,0.2,0.4,0.2,16,Sunday,True,Afternoon(15-17),Grocery1,1,d1334891
f4347e3c-4f95-4d6d-9f43-2962038c1738,2022-10-02 16:34:27.840,DashMart1,Cincinnati,828937.0,5.166667,0,0.65,0,0,3,0,0,3,38.370000000000005,12.790000000000001,2,0,0,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),DashMart1,1,d828937
69c68b7a-7f60-4d44-9d35-1b48663e0b8f,2022-10-02 16:34:39.936,Grocery2,Cincinnati,6619837.0,9.966667,0,0.333333,0,0,5,1,1,4,28.0,5.6,5,0,1,0.2,0.2,0.2,0.0,16,Sunday,True,Afternoon(15-17),Grocery2/3,1,d6619837
ec1b3895-5584-465a-a25a-8f252eab4d0d,2022-10-02 16:36:09.792,Grocery1,Cincinnati,17274236.0,3.466667,0,,0,0,40,12,2,28,181.35,4.5337499999999995,10,0,1,0.3,0.05,0.3,0.25,16,Sunday,True,Afternoon(15-17),Grocery1,1,d17274236
d1c83285-0c1f-48a8-853c-789af4bc3330,2022-10-02 16:37:43.968,DashMart1,Cincinnati,3495732.0,,0,1.883333,0,0,10,1,0,9,44.2,4.42,7,0,1,0.1,0.0,0.1,0.1,16,Sunday,True,Afternoon(15-17),DashMart1,1,d3495732
9e107a18-f179-40ec-b37b-b67db8cffca3,2022-10-02 16:38:34.080,Grocery1,Cincinnati,5784382.0,1.4,0,1.1,0,0,10,2,2,8,38.449999999999996,3.8449999999999998,5,0,1,0.2,0.2,0.2,0.0,16,Sunday,True,Afternoon(15-17),Grocery1,1,d5784382
e6e247ce-55a7-43cd-b54c-a349570d53c7,2022-10-02 16:41:32.928,DashMart1,Cincinnati,1563798.0,0.0,0,5.15,0,0,6,0,0,6,19.04,3.1733333333333333,3,0,0,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),DashMart1,1,d1563798
7c1018df-314a-46e9-a7bc-de73222454b3,2022-10-02 16:47:36.672,Grocery1,Cincinnati,5356260.0,3.6,0,3.233333,0,0,8,0,0,8,37.25,4.65625,6,0,1,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),Grocery1,1,d5356260
12a5677b-b4a8-4bd5-8cb4-1fd5b690c362,2022-10-02 16:48:56.160,DashMart1,Cincinnati,20624050.0,0.066667,0,0.166667,0,0,2,0,0,2,12.780000000000001,6.390000000000001,2,0,1,0.0,0.0,0.0,0.0,16,Sunday,True,Afternoon(15-17),DashMart1,1,d20624050
